from_id,percentile,cutoff,accessibility
08059009836,50,15,75279
08059060400,50,15,186291
08031003800,50,15,813048
08031006804,50,15,571016
08035014135,50,15,3
08005004952,50,15,732421
08031002801,50,15,784271
08035014404,50,15,15
08059011709,50,15,295719
08005083200,50,15,83444
08031001701,50,15,760563
08005080700,50,15,347509
08059980400,50,15,40813
08031000302,50,15,620582
08031008304,50,15,205097
08059011725,50,15,64754
08005007500,50,15,344827
08001008523,50,15,8563
08001008353,50,15,41354
08031006814,50,15,253110
08001988700,50,15,89
08031008388,50,15,102224
08005006808,50,15,284178
08031002902,50,15,822625
08031006701,50,15,427753
08035013908,50,15,7028
08035014140,50,15,95722
08005006300,50,15,419815
08001008541,50,15,28231
08059009850,50,15,1469
08001008550,50,15,92861
08001008537,50,15,81785
08059012041,50,15,103551
08035014506,50,15,372
08093000300,50,15,823
08005080900,50,15,414146
08035014011,50,15,903
08035014009,50,15,79055
08035014132,50,15,74246
08035013905,50,15,104470
08001061200,50,15,44261
08005005636,50,15,185882
08005084900,50,15,255770
08005005622,50,15,90809
08031003701,50,15,598143
08059009838,50,15,45128
08031007088,50,15,405653
08039961209,50,15,476
08005007107,50,15,47489
08031003401,50,15,806206
08059011100,50,15,544601
08005086800,50,15,519812
08014030900,50,15,72580
08035013901,50,15,23600
08031004404,50,15,584573
08031003902,50,15,773476
08059009841,50,15,100122
08035014108,50,15,109231
08059011702,50,15,322323
08035014138,50,15,201786
08001009304,50,15,253715
08035014012,50,15,2709
08005085200,50,15,127624
08035014008,50,15,161169
08059009830,50,15,134334
08031008389,50,15,25868
08005080400,50,15,501129
08059010308,50,15,216391
08001008000,50,15,377918
08005085800,50,15,106883
08035013904,50,15,167567
08031003102,50,15,689755
08059015800,50,15,249045
08039961204,50,15,801
08005080800,50,15,382319
08031004005,50,15,903094
08001008535,50,15,138335
08031004601,50,15,430301
08059011733,50,15,262846
08059010307,50,15,185497
08059011000,50,15,436348
08059011904,50,15,187255
08035014126,50,15,116909
08005086100,50,15,61165
08031000402,50,15,770948
08035014403,50,15,1919
08001009310,50,15,357823
08031001702,50,15,810248
08001008536,50,15,12969
08031000600,50,15,838763
08059012053,50,15,82935
08031002803,50,15,767736
08005081400,50,15,410503
08059010211,50,15,145798
08031000301,50,15,619591
08001008551,50,15,67263
08059009849,50,15,47213
08005082600,50,15,238294
08001009001,50,15,341644
08001008802,50,15,208281
08031006809,50,15,529032
08005005551,50,15,465858
08059012031,50,15,577
08059009846,50,15,2032
08031000800,50,15,796061
08001008545,50,15,83352
08005083300,50,15,204258
08059012057,50,15,51594
08005005619,50,15,144444
08059010405,50,15,397819
08005086700,50,15,22585
08001009204,50,15,221262
08031980000,50,15,8964
08031004302,50,15,674771
08005083600,50,15,193072
08031011902,50,15,182460
08001009322,50,15,159281
08005083900,50,15,419594
08031001101,50,15,726534
08014031400,50,15,48792
08035014504,50,15,14834
08035014122,50,15,7285
