from_id,percentile,cutoff,accessibility
08059011804,50,15,159228
08005085600,50,15,128356
08005007301,50,15,235519
08014030300,50,15,88070
08059012051,50,15,89858
08005007600,50,15,233397
08035014114,50,15,205709
08059009831,50,15,134274
08005086900,50,15,280594
08001009409,50,15,92843
08059012052,50,15,74152
08031005001,50,15,336056
08001009207,50,15,144291
08019014700,50,15,647
08031002901,50,15,585105
08031000905,50,15,507999
08059011720,50,15,23
08031001800,50,15,554981
08031001600,50,15,454631
08059009833,50,15,99261
08001009606,50,15,298240
08059010306,50,15,102018
08059980000,50,15,3169
08059010902,50,15,256834
08001008706,50,15,162224
08031006811,50,15,295697
08031000701,50,15,477663
08031003402,50,15,536817
08031003702,50,15,445591
08031000401,50,15,488683
08059012042,50,15,46147
08005005626,50,15,240659
08005086200,50,15,41093
08005004951,50,15,316867
08035014115,50,15,174593
08031002601,50,15,442135
08019014900,50,15,1979
08031000702,50,15,518382
08059010901,50,15,123045
08031004505,50,15,427306
08001008544,50,15,40179
08001009752,50,15,372578
08059012058,50,15,1
08031000202,50,15,488369
08059011708,50,15,202255
08059010303,50,15,107030
08031005104,50,15,496704
08005006815,50,15,334231
08031000502,50,15,473811
08031005502,50,15,149264
08031003703,50,15,470490
08001009203,50,15,296532
08031008312,50,15,170862
08014031100,50,15,47846
08005006704,50,15,245817
08031007089,50,15,210928
08035014139,50,15,121720
08005082000,50,15,142260
08035014130,50,15,86562
08035014127,50,15,25772
08059010702,50,15,393537
08059012055,50,15,79527
08005087300,50,15,264421
08001009308,50,15,351070
08031008390,50,15,105537
08093000500,50,15,278
08059010100,50,15,106529
08059010208,50,15,139420
08039961206,50,15,838
08059012036,50,15,7122
08005085900,50,15,38864
08035014203,50,15,1007
08031004801,50,15,160694
08005005627,50,15,206140
08059011728,50,15,124983
08005005633,50,15,131120
08005083700,50,15,222604
08059011711,50,15,121301
08059009834,50,15,69782
08005006604,50,15,166615
08005005620,50,15,122753
08005083500,50,15,210173
08001009319,50,15,170748
08001008507,50,15,91750
08014030100,50,15,91153
08005081200,50,15,265653
08001008705,50,15,256303
08005005611,50,15,194685
08031012014,50,15,104525
08059012037,50,15,568
08005005623,50,15,110581
08005005553,50,15,176693
08005086300,50,15,186505
08001009307,50,15,376079
08001009401,50,15,197699
08031004306,50,15,391654
08031003201,50,15,412402
08031004403,50,15,368116
08031005200,50,15,366423
08005007104,50,15,96576
08005007101,50,15,585
