from_id,percentile,cutoff,accessibility
08035013905,50,15,3248
08001061200,50,15,1360
08005005636,50,15,139
08005084900,50,15,1504
08005005622,50,15,599
08031003701,50,15,1958
08059009838,50,15,921
08031007088,50,15,492
08039961209,50,15,464
08005007107,50,15,4827
08031003401,50,15,393
08059011100,50,15,9737
08005086800,50,15,832
08014030900,50,15,550
08035013901,50,15,3950
08031004404,50,15,703
08031003902,50,15,6869
08059009841,50,15,712
08035014108,50,15,750
08059011702,50,15,1249
08035014138,50,15,2797
08001009304,50,15,1414
08035014012,50,15,2696
08005085200,50,15,271
08035014008,50,15,1059
08059009830,50,15,453
08031008389,50,15,1229
08005080400,50,15,7333
08059010308,50,15,2304
08001008000,50,15,529
08005085800,50,15,28
08035013904,50,15,5650
08031003102,50,15,10304
08059015800,50,15,3982
08039961204,50,15,801
08005080800,50,15,445
08031004005,50,15,1487
08001008535,50,15,5698
08031004601,50,15,673
08059011733,50,15,6869
08059010307,50,15,633
08059011000,50,15,2022
08059011904,50,15,4947
08035014126,50,15,1684
08005086100,50,15,266
08031000402,50,15,3266
08035014403,50,15,1919
08001009310,50,15,199
08031001702,50,15,101291
08001008536,50,15,176
08031000600,50,15,3936
08059012053,50,15,968
08031002803,50,15,1720
08005081400,50,15,5261
08059010211,50,15,831
08031000301,50,15,2633
08001008551,50,15,68
08059009849,50,15,4918
08005082600,50,15,783
08001009001,50,15,2231
08001008802,50,15,7238
08031006809,50,15,3664
08005005551,50,15,8158
08059012031,50,15,577
08059009846,50,15,2010
08031000800,50,15,4638
08001008545,50,15,501
08005083300,50,15,756
08059012057,50,15,1325
08005005619,50,15,517
08059010405,50,15,4725
08005086700,50,15,752
08001009204,50,15,1090
08031980000,50,15,3120
08031004302,50,15,4399
08005083600,50,15,419
08031011902,50,15,435
08001009322,50,15,687
08005083900,50,15,448
08031001101,50,15,932
08014031400,50,15,335
08035014504,50,15,4893
08035014122,50,15,1695
08059012033,50,15,653
08005080000,50,15,604
08059012050,50,15,2105
08059012024,50,15,5616
08039961208,50,15,1424
08059009829,50,15,437
08059010206,50,15,1529
08031001500,50,15,7129
