from_id,percentile,cutoff,accessibility
08031000401,50,15,18737
08059012042,50,15,3983
08005005626,50,15,4773
08005086200,50,15,1852
08005004951,50,15,25779
08035014115,50,15,2493
08031002601,50,15,142841
08019014900,50,15,1979
08031000702,50,15,9170
08059010901,50,15,8718
08031004505,50,15,8642
08001008544,50,15,1124
08001009752,50,15,3524
08059012058,50,15,385
08031000202,50,15,11648
08059011708,50,15,5189
08059010303,50,15,1777
08031005104,50,15,31510
08005006815,50,15,6712
08031000502,50,15,12912
08031005502,50,15,1780
08031003703,50,15,30641
08001009203,50,15,6257
08031008312,50,15,2834
08014031100,50,15,22143
08005006704,50,15,1583
08031007089,50,15,1455
08035014139,50,15,2316
08005082000,50,15,6482
08035014130,50,15,12397
08035014127,50,15,331
08059010702,50,15,7723
08059012055,50,15,1952
08005087300,50,15,10003
08001009308,50,15,2050
08031008390,50,15,341
08093000500,50,15,278
08059010100,50,15,17586
08059010208,50,15,2364
08039961206,50,15,359
08059012036,50,15,7122
08005085900,50,15,279
08035014203,50,15,676
08031004801,50,15,1886
08005005627,50,15,4763
08059011728,50,15,1822
08005005633,50,15,10295
08005083700,50,15,865
08059011711,50,15,4155
08059009834,50,15,2408
08005006604,50,15,9914
08005005620,50,15,5671
08005083500,50,15,2883
08001009319,50,15,3222
08001008507,50,15,2599
08014030100,50,15,2766
08005081200,50,15,11421
08001008705,50,15,1527
08005005611,50,15,4242
08031012014,50,15,5603
08059012037,50,15,568
08005005623,50,15,8798
08005005553,50,15,3213
08005086300,50,15,1694
08001009307,50,15,1853
08001009401,50,15,4226
08031004306,50,15,4996
08031003201,50,15,70044
08031004403,50,15,2267
08031005200,50,15,13946
08005007104,50,15,2691
08005007101,50,15,585
08005006709,50,15,15893
08001008901,50,15,3752
08035014406,50,15,2160
08031004603,50,15,8791
08035014123,50,15,3854
08005005629,50,15,2223
08031008387,50,15,2912
08005084400,50,15,599
08001008309,50,15,13362
08059010406,50,15,10043
08035014007,50,15,12598
08035013907,50,15,1850
08005081000,50,15,11404
08001008402,50,15,626
08059012030,50,15,633
08031001402,50,15,16370
08031001403,50,15,6100
08014030500,50,15,1307
08059010205,50,15,822
08059012032,50,15,815
08059011803,50,15,6276
08059060500,50,15,7325
08059009848,50,15,1277
08059012035,50,15,1992
08005082300,50,15,7984
08005082200,50,15,2507
08059011732,50,15,10141
08001008543,50,15,1211
08031001301,50,15,13924
08005006501,50,15,10711
08031000903,50,15,8106
08005080600,50,15,9967
08031006810,50,15,9748
08001060200,50,15,8134
08001008604,50,15,4383
08001009316,50,15,868
08005007106,50,15,119
08005082100,50,15,2958
08059011726,50,15,1199
08005081800,50,15,8559
08005082900,50,15,193
08035014116,50,15,11932
08031004003,50,15,3568
08035014137,50,15,739
08031003602,50,15,7068
08035014013,50,15,509
08035014134,50,15,603
08001008533,50,15,2473
08005006000,50,15,12962
08001009406,50,15,3640
08001015000,50,15,14448
08001009323,50,15,6992
08031007006,50,15,269
08031004102,50,15,9145
08059012026,50,15,495
08031003203,50,15,44418
08059010304,50,15,3718
08005081300,50,15,7197
08059010403,50,15,9057
08005083100,50,15,719
08059009840,50,15,3803
08001009321,50,15,1881
08059010000,50,15,8098
08031015700,50,15,6041
08059009843,50,15,1889
08005005625,50,15,4866
08005006400,50,15,8240
08035014202,50,15,544
08014031300,50,15,303
08059012045,50,15,830
08031002000,50,15,149403
08005081600,50,15,2367
08035013910,50,15,273
08059009806,50,15,3351
08059009815,50,15,451
08001009104,50,15,405
08059011710,50,15,2705
08001009202,50,15,7791
08001009206,50,15,2681
08059012027,50,15,626
08059009835,50,15,3302
08031011903,50,15,3947
08001008540,50,15,878
08035014005,50,15,1887
08005086400,50,15,597
08031000201,50,15,4903
08059010402,50,15,9880
08019014800,50,15,934
08031005503,50,15,2309
08014030200,50,15,3618
08005007105,50,15,12
08031004106,50,15,15334
08031004107,50,15,8758
08005005634,50,15,9899
08059011727,50,15,2359
08059060300,50,15,7613
08035014125,50,15,7358
08059009827,50,15,11182
08031006901,50,15,6900
08001008505,50,15,3143
08001008506,50,15,8604
08031003300,50,15,35285
08005087200,50,15,6668
08031012010,50,15,1886
08059015900,50,15,356
08031004104,50,15,2875
08031002702,50,15,79900
08005005952,50,15,16492
08005083800,50,15,1524
08035014131,50,15,12197
08035014001,50,15,12057
08005006705,50,15,3992
08059012038,50,15,1341
08005005621,50,15,1521
08059010209,50,15,2241
08005085100,50,15,652
08059009851,50,15,3225
08059011806,50,15,7883
08031005002,50,15,8716
08031000902,50,15,5084
08031002300,50,15,48736
08005084300,50,15,1095
08005085500,50,15,2794
08031003101,50,15,65241
08031004602,50,15,6568
08035014112,50,15,2869
08014031200,50,15,5614
08001007900,50,15,3365
08001008308,50,15,7775
08005007202,50,15,6556
08005007702,50,15,11554
08035014405,50,15,452
08059010502,50,15,6525
08059010603,50,15,7570
08059010213,50,15,8620
08005086600,50,15,457
08001060000,50,15,2603
08059009837,50,15,590
08059009845,50,15,1657
08035014503,50,15,8712
08059010801,50,15,9005
08031008386,50,15,1075
08005007400,50,15,9514
08059012048,50,15,2765
08005006856,50,15,34734
08059009828,50,15,1598
08059012034,50,15,301
08035014204,50,15,274
08005005630,50,15,2765
08005005951,50,15,19055
08035014602,50,15,13
08035013911,50,15,565
08005084600,50,15,2492
08005007302,50,15,11512
08005005552,50,15,2431
08031003500,50,15,8134
08005006857,50,15,25086
08035014136,50,15,2289
08047013800,50,15,4583
08005006706,50,15,3156
08031003001,50,15,13989
08059009852,50,15,3414
08059011724,50,15,350
08005006603,50,15,9226
08014980200,50,15,21
08031006812,50,15,11226
08035014133,50,15,1425
08005081700,50,15,2740
08035014107,50,15,2017
08001009407,50,15,2706
08005081900,50,15,6128
08031000904,50,15,4238
08031004006,50,15,27152
08001008534,50,15,986
08001008603,50,15,3845
08001008605,50,15,4151
08035014505,50,15,1583
08001009002,50,15,3825
08001008606,50,15,4724
08005005632,50,15,3993
