fromId,toId,miles
08001008801,08001008801,0.05033119166863435
08001008801,08001008709,4.016553369704351
08001008801,08001008706,1.923148619931152
08001008801,08001008705,2.6638249220177217
08001008801,08001008901,4.026495333490748
08001008801,08001009104,3.971814532665565
08001008801,08001009103,3.9115413772105336
08001008801,08001008802,2.0760063131470043
08001007801,08001007801,0.01180608199634633
08001007801,08031004103,3.797830166403619
08001007801,08031004201,3.240458821628742
08001007801,08005087000,4.022767097070849
08001007801,08005007704,3.1242621198752287
08001007801,08005080200,4.426038003156574
08001007801,08031004202,2.279816570768141
08001007801,08001008100,2.41216896367455
08001007801,08031980100,3.993562578448308
08001007801,08031004405,2.051772776417662
08001007801,08031004304,2.6843302223271652
08001007801,08031004303,4.387512893484286
08001007801,08005007703,2.182882423850771
08001007801,08001007802,1.1296556352293488
08001007801,08031007037,3.5778642176295876
08001007801,08001008200,3.2597213764648862
08001007801,08005007201,1.8224862365938832
08001007801,08031004301,3.804043893770117
08001007801,08005007301,2.344439335379721
08001007801,08005007600,2.887519107211652
08001007801,08031005001,4.321026010662757
08001007801,08031003703,4.157604980923857
08001007801,08031007089,3.5878061814159845
08001007801,08031004306,3.2199535213192987
08001007801,08031004403,1.3110964743310922
08001007801,08005081000,4.50184547702785
08001007801,08005081800,3.668584637180459
08001007801,08031004102,3.726993674425541
08001007801,08031004106,3.89103607690109
08001007801,08031004107,3.5896702996259338
08001007801,08031004104,2.79679868766078
08001007801,08031005002,4.140206544297663
08001007801,08001007900,0.5430797718319311
08001007801,08001008308,4.414853293896877
08001007801,08005007202,0.9109324319286167
08001007801,08005007702,3.1143201560888314
08001007801,08005007400,1.6230255881292954
08001007801,08005007302,0.7680167024991612
08001007801,08005080100,3.624467172878323
08001007801,08005007500,2.5209091925882663
08001007801,08005080900,3.9774068872954134
08001007801,08031003701,4.271316191730772
08001007801,08031007088,3.492114779971914
08001007801,08005086800,4.245839909528129
08001007801,08031004404,1.4335069034511043
08001007801,08001008000,1.5745585146706105
08001007801,08005080800,4.348987783811998
08001007801,08031004302,3.3268296320230655
08001007801,08005080000,3.489629289025315
08059012039,08059012039,0.28955969527881
08059012039,08059011730,3.736935638211938
08059012039,08059012054,3.1559521294443686
08059012039,08059012047,4.30921992866641
08059012039,08059012044,3.15160252028782
08059012039,08059011729,4.643518460984006
08059012039,08059012042,2.1797755601675224
08059012039,08031012014,2.7470888687287958
08059012039,08059012045,3.0925721103060884
08059012039,08031012010,4.019038860650951
08059012039,08059015900,3.0360271912709558
08059012039,08059012038,1.5478394869946688
08059012039,08059012034,4.273180309940721
08059012039,08059011731,3.1472529111312713
08059012039,08059012043,1.791417599761393
08059012039,08059012022,4.349609156548648
08059012039,08059012046,3.785402711670623
08059012039,08059980400,2.5066176196453207
08059012039,08059012041,1.520499086582077
08059012039,08059012050,4.37322132054134
08031004103,08001007801,3.797830166403619
08031004103,08031004103,0.06213727366498068
08031004103,08031004201,0.8630867312065816
08031004103,08031002703,3.6542930642375135
08031004103,08031004202,1.749785626405856
08031004103,08031002402,2.8117116333403755
08031004103,08031004304,2.698000422533461
08031004103,08031004303,2.8465085065927647
08031004103,08031002701,3.9767855145587636
08031004103,08031003601,2.617843339505636
08031004103,08001008709,3.9500664868828217
08031004103,08031002403,2.7992841786073797
08031004103,08031004301,1.8802739011023153
08031004103,08031005001,4.268209328047523
08031004103,08031001600,3.3044602135036727
08031004103,08031003702,2.5451427293176088
08031004103,08005004951,4.635440615407559
08031004103,08031002601,3.4914934072352644
08031004103,08031003703,2.1990381150036664
08031004103,08031004306,3.4560751612462255
08031004103,08031003201,3.308809822660221
08031004103,08031004403,2.7085637590565077
08031004103,08031003602,1.7671840630320506
08031004103,08031004102,2.1841251693240706
08031004103,08031003203,3.9662221780357165
08031004103,08031002000,4.2769085463606205
08031004103,08031004107,4.2284414729019355
08031004103,08031003300,2.8862763617383527
08031004103,08031004104,1.1315197534392982
08031004103,08031002702,4.2079361725924915
08031004103,08031002300,1.9772080480196852
08031004103,08031003101,2.4165185728310985
08031004103,08001007900,3.649322082344315
08031004103,08031003500,3.2081474393229525
08031004103,08031004101,1.5664806690941628
08031004103,08031015300,3.9637366870891175
08031004103,08031003202,3.0285707184311583
08031004103,08031002602,3.1640299750208163
08031004103,08031003603,1.138976226279096
08031004103,08031003800,3.517591062174556
08031004103,08005004952,4.012825133284452
08031004103,08031001701,4.270073446257472
08031004103,08031003701,1.8852448829955137
08031004103,08031004404,3.3324219866529137
08031004103,08031003102,2.650154721811426
08031004103,08031001702,3.7903736935638213
08031004103,08031004302,1.910099792461506
08031004103,08031001500,4.403047211900531
08031004201,08001007801,3.240458821628742
08031004201,08031004103,0.8630867312065816
08031004201,08031004201,0.05716629177178222
08031004201,08031002703,3.090707992096139
08031004201,08031004202,0.993575005903041
08031004201,08031002402,2.7576522052518424
08031004201,08031004405,3.7959660481936695
08031004201,08031015500,4.0084755241279035
08031004201,08031004304,1.9399256838206969
08031004201,08031004303,2.0989971044030473
08031004201,08031002701,3.4144431878906882
08031004201,08031003601,3.3597623870655053
08031004201,08001007802,4.299277964880013
08031004201,08031002403,3.091329364832789
08031004201,08031004301,1.135247989859197
08031004201,08031005001,3.4815514434488675
08031004201,08031001800,4.329725228975854
08031004201,08031001600,3.8245491940795606
08031004201,08031003702,1.9660233387599886
08031004201,08005004951,3.887929213217841
08031004201,08031002601,3.008065418121715
08031004201,08031003703,1.4608473038636958
08031004201,08031004306,2.66941727664757
08031004201,08031003201,2.7470888687287958
08031004201,08031004403,2.181018305640822
08031004201,08031003602,2.5209091925882663
08031004201,08031004102,2.9272869623572397
08031004201,08031003203,3.402637105894342
08031004201,08031002000,3.788509575353872
08031004201,08031003300,2.1623771235413276
08031004201,08031004104,1.7417077808294084
08031004201,08031002702,3.6455938459244166
08031004201,08031005002,3.974300023612164
08031004201,08031002300,2.5811823480432974
08031004201,08031003101,2.2201647880497597
08031004201,08001007900,3.296382367927225
08031004201,08005007202,4.057563970323239
08031004201,08005007302,3.937639032149826
08031004201,08031003500,3.9767855145587636
08031004201,08031004101,2.31647756223048
08031004201,08031015300,3.1777001752271117
08031004201,08031003202,2.466228391763083
08031004201,08031002602,2.601687648352741
08031004201,08031003603,1.7852038723948949
08031004201,08031003901,4.177488908496651
08031004201,08031003800,2.7725651509314377
08031004201,08005004952,3.2653137310947344
08031004201,08031002801,3.9985335603415066
08031004201,08031001701,4.127157716828017
08031004201,08031003701,1.2974262741247966
08031004201,08031003401,4.335938956342352
08031004201,08031004404,2.662582176544422
08031004201,08001008000,4.329103856239204
08031004201,08031003102,2.087191022406701
08031004201,08031001702,3.6033404998322296
08031004201,08031002803,4.450271539885916
08031004201,08031004302,1.1464326991188936
08005087000,08001007801,4.022767097070849
08005087000,08005087000,0.10874022891371618
08005087000,08005007704,2.848993997539364
08005087000,08005081100,3.518212434911206
08005087000,08005080200,0.9643704872805001
08005087000,08031004405,2.9950165906520687
08005087000,08005080300,1.8436129096399767
08005087000,08031006813,2.0859482769334012
08005087000,08031015500,4.065641815899686
08005087000,08031005102,3.511377334808058
08005087000,08031004303,4.530428622913742
08005087000,08005007703,2.5681335205736513
08005087000,08005080500,2.9049175438378465
08005087000,08001007802,4.197994208806095
08005087000,08031007037,1.3427864839002324
08005087000,08005087100,1.3229025563274386
08005087000,08005007201,2.5650266568904025
08005087000,08005007600,4.362657984018293
08005087000,08005086900,0.9482147961276052
08005087000,08031005001,3.0310562093777573
08005087000,08031006811,3.5238047895410545
08005087000,08005004951,4.08552574347248
08005087000,08031005104,4.139585171561013
08005087000,08031007089,1.5608883144643146
08005087000,08005087300,2.673145513067469
08005087000,08005081200,3.070202691786695
08005087000,08031004306,3.6791479737035058
08005087000,08031005200,3.1211552561919795
08005087000,08005082200,4.433494475996372
08005087000,08005080600,2.7477102414654455
08005087000,08031006810,4.202343817962643
08005087000,08005081300,3.605204618042179
08005087000,08031006901,3.592777163309183
08005087000,08005087200,2.116395541029242
08005087000,08031005002,2.409683472727951
08005087000,08001007900,4.389998384430885
08005087000,08005007202,3.5617085264766923
08005087000,08005007702,3.5573589173201436
08005087000,08005007400,3.421899660730486
08005087000,08005007302,3.4784445797656183
08005087000,08031006812,4.24459716405483
08005087000,08031007013,2.095890240719798
08005087000,08005015100,4.285607764673717
08005087000,08005080100,1.2470950824561622
08005087000,08031015300,3.4759590888190193
08005087000,08005004952,4.089253979892378
